"","Anon.Student.Id","Problem.Name","Day","Condition","hints_req","num_errors","minSpent","Inc->Cor","Inc->Hint","Inc->Inc","NumBOH"
"30422","Stu_fb73356c923072b0b3a3bae4d71a327a",29,"05/20/10","single",3,1,1.06666666666667,0,1,0,0
"30428","Stu_fb73356c923072b0b3a3bae4d71a327a",30,"05/20/10","single",0,0,0.6,0,0,0,0
"30430","Stu_fb73356c923072b0b3a3bae4d71a327a",31,"05/20/10","single",3,1,0.916666666666667,0,1,0,0
"30432","Stu_fb73356c923072b0b3a3bae4d71a327a",32,"05/20/10","single",0,3,0.55,0.333333333333333,0,0.666666666666667,0
"30434","Stu_fb73356c923072b0b3a3bae4d71a327a",33,"05/20/10","single",4,3,0.9,0.666666666666667,0,0.333333333333333,1
"30436","Stu_fb73356c923072b0b3a3bae4d71a327a",34,"05/20/10","single",0,0,0.366666666666667,0,0,0,0
"30438","Stu_fb73356c923072b0b3a3bae4d71a327a",35,"05/20/10","single",3,1,0.65,0,1,0,0
"30440","Stu_fb73356c923072b0b3a3bae4d71a327a",36,"05/20/10","single",3,2,1.05,0.5,0.5,0,0
"30442","Stu_fb73356c923072b0b3a3bae4d71a327a",37,"05/20/10","single",0,0,0.433333333333333,0,0,0,0
"30368","Stu_fb73356c923072b0b3a3bae4d71a327a",1,"05/24/10","single",0,0,0.983333333333333,0,0,0,0
"30402","Stu_fb73356c923072b0b3a3bae4d71a327a",2,"05/24/10","single",0,0,1.55,0,0,0,0
"30427","Stu_fb73356c923072b0b3a3bae4d71a327a",3,"05/24/10","single",0,0,0.916666666666667,0,0,0,0
"30445","Stu_fb73356c923072b0b3a3bae4d71a327a",4,"05/24/10","single",0,0,1.31666666666667,0,0,0,0
"30448","Stu_fb73356c923072b0b3a3bae4d71a327a",5,"05/24/10","single",1,1,1.55,0,1,0,0
"30451","Stu_fb73356c923072b0b3a3bae4d71a327a",6,"05/24/10","single",0,0,1.05,0,0,0,0
"30454","Stu_fb73356c923072b0b3a3bae4d71a327a",7,"05/24/10","single",0,0,1.38333333333333,0,0,0,0
"30457","Stu_fb73356c923072b0b3a3bae4d71a327a",8,"05/24/10","single",0,0,1.13333333333333,0,0,0,0
"30460","Stu_fb73356c923072b0b3a3bae4d71a327a",9,"05/24/10","single",3,1,0.983333333333333,0,1,0,0
"30371","Stu_fb73356c923072b0b3a3bae4d71a327a",10,"05/24/10","single",0,1,1.65,1,0,0,0
"30374","Stu_fb73356c923072b0b3a3bae4d71a327a",11,"05/24/10","single",0,0,1.15,0,0,0,0
"30377","Stu_fb73356c923072b0b3a3bae4d71a327a",12,"05/24/10","single",3,1,1.55,0,1,0,0
"30380","Stu_fb73356c923072b0b3a3bae4d71a327a",13,"05/24/10","single",4,1,0.4,0,1,0,1
"30383","Stu_fb73356c923072b0b3a3bae4d71a327a",14,"05/24/10","single",0,0,0.133333333333333,0,0,0,0
"30386","Stu_fb73356c923072b0b3a3bae4d71a327a",15,"05/24/10","single",0,0,0.2,0,0,0,0
"30389","Stu_fb73356c923072b0b3a3bae4d71a327a",16,"05/24/10","single",0,0,0.183333333333333,0,0,0,0
"30392","Stu_fb73356c923072b0b3a3bae4d71a327a",17,"05/24/10","single",0,0,0.116666666666667,0,0,0,0
"30395","Stu_fb73356c923072b0b3a3bae4d71a327a",18,"05/24/10","single",0,0,0.116666666666667,0,0,0,0
"30398","Stu_fb73356c923072b0b3a3bae4d71a327a",19,"05/24/10","single",10,3,41.15,0.333333333333333,0.666666666666667,0,1
"30404","Stu_fb73356c923072b0b3a3bae4d71a327a",20,"05/24/10","single",6,2,40.9833333333333,0,1,0,1
"30406","Stu_fb73356c923072b0b3a3bae4d71a327a",21,"05/24/10","single",4,1,40.8666666666667,0,1,0,1
"30408","Stu_fb73356c923072b0b3a3bae4d71a327a",22,"05/24/10","single",0,0,40.8833333333333,0,0,0,0
"30410","Stu_fb73356c923072b0b3a3bae4d71a327a",23,"05/24/10","single",0,1,40.8666666666667,1,0,0,0
"30412","Stu_fb73356c923072b0b3a3bae4d71a327a",24,"05/24/10","single",3,2,41.2166666666667,1,0,0,0
"30414","Stu_fb73356c923072b0b3a3bae4d71a327a",25,"05/24/10","single",5,5,41.45,0.2,0.4,0.4,1
"30416","Stu_fb73356c923072b0b3a3bae4d71a327a",26,"05/24/10","single",4,2,41.5333333333333,0.5,0.5,0,0
"30418","Stu_fb73356c923072b0b3a3bae4d71a327a",27,"05/24/10","single",5,2,41.9166666666667,0,1,0,1
"30420","Stu_fb73356c923072b0b3a3bae4d71a327a",28,"05/24/10","single",8,2,41.85,0,0.5,0.5,1
"30423","Stu_fb73356c923072b0b3a3bae4d71a327a",29,"05/24/10","single",5,2,41.2333333333333,0.5,0.5,0,1
"30429","Stu_fb73356c923072b0b3a3bae4d71a327a",30,"05/24/10","single",4,3,41.1166666666667,0.333333333333333,0.333333333333333,0.333333333333333,0
"30431","Stu_fb73356c923072b0b3a3bae4d71a327a",31,"05/24/10","single",0,0,40.6,0,0,0,0
"30433","Stu_fb73356c923072b0b3a3bae4d71a327a",32,"05/24/10","single",0,0,40.5,0,0,0,0
"30435","Stu_fb73356c923072b0b3a3bae4d71a327a",33,"05/24/10","single",0,2,40.7833333333333,0.5,0,0.5,0
"30437","Stu_fb73356c923072b0b3a3bae4d71a327a",34,"05/24/10","single",5,3,40.8666666666667,0,1,0,0
"30439","Stu_fb73356c923072b0b3a3bae4d71a327a",35,"05/24/10","single",8,4,40.2833333333333,0.25,0.75,0,0
"30441","Stu_fb73356c923072b0b3a3bae4d71a327a",36,"05/24/10","single",0,1,39.3,1,0,0,0
"30461","Stu_fd25528f3428e5217cd925e1ef4b2996",1,"05/19/10","increased",0,9,15.25,0.333333333333333,0,0.666666666666667,0
"30494","Stu_fd25528f3428e5217cd925e1ef4b2996",2,"05/19/10","increased",0,5,16.2833333333333,0.8,0,0.2,0
"30528","Stu_fd25528f3428e5217cd925e1ef4b2996",3,"05/19/10","increased",0,5,19.3166666666667,1,0,0,0
"30555","Stu_fd25528f3428e5217cd925e1ef4b2996",4,"05/19/10","increased",2,4,20.5166666666667,0.5,0.25,0.25,0
"30558","Stu_fd25528f3428e5217cd925e1ef4b2996",5,"05/19/10","increased",0,4,22.75,1,0,0,0
"30561","Stu_fd25528f3428e5217cd925e1ef4b2996",6,"05/19/10","increased",0,0,24.2166666666667,0,0,0,0
"30564","Stu_fd25528f3428e5217cd925e1ef4b2996",7,"05/19/10","increased",0,0,24.9,0,0,0,0
"30567","Stu_fd25528f3428e5217cd925e1ef4b2996",8,"05/19/10","increased",0,0,25.7666666666667,0,0,0,0
"30570","Stu_fd25528f3428e5217cd925e1ef4b2996",9,"05/19/10","increased",1,4,26.1166666666667,0,0.25,0.75,0
"30464","Stu_fd25528f3428e5217cd925e1ef4b2996",10,"05/19/10","increased",0,3,1.35,0.666666666666667,0,0.333333333333333,0
"30467","Stu_fd25528f3428e5217cd925e1ef4b2996",11,"05/19/10","increased",0,0,0.183333333333333,0,0,0,0
"30470","Stu_fd25528f3428e5217cd925e1ef4b2996",12,"05/19/10","increased",0,3,1.3,0.666666666666667,0,0.333333333333333,0
"30473","Stu_fd25528f3428e5217cd925e1ef4b2996",13,"05/19/10","increased",0,0,1.21666666666667,0,0,0,0
"30476","Stu_fd25528f3428e5217cd925e1ef4b2996",14,"05/19/10","increased",1,2,1.51666666666667,0,0.5,0.5,0
"30479","Stu_fd25528f3428e5217cd925e1ef4b2996",15,"05/19/10","increased",2,2,0.733333333333333,0.5,0.5,0,0
"30482","Stu_fd25528f3428e5217cd925e1ef4b2996",16,"05/19/10","increased",0,0,0.166666666666667,0,0,0,0
"30485","Stu_fd25528f3428e5217cd925e1ef4b2996",17,"05/19/10","increased",0,1,0.216666666666667,1,0,0,0
"30488","Stu_fd25528f3428e5217cd925e1ef4b2996",18,"05/19/10","increased",0,0,0.166666666666667,0,0,0,0
"30491","Stu_fd25528f3428e5217cd925e1ef4b2996",19,"05/19/10","increased",0,0,0.316666666666667,0,0,0,0
"30497","Stu_fd25528f3428e5217cd925e1ef4b2996",20,"05/19/10","increased",0,0,0.166666666666667,0,0,0,0
"30500","Stu_fd25528f3428e5217cd925e1ef4b2996",21,"05/19/10","increased",0,2,0.616666666666667,1,0,0,0
"30503","Stu_fd25528f3428e5217cd925e1ef4b2996",22,"05/19/10","increased",5,4,1.8,0.25,0.5,0.25,0
"30506","Stu_fd25528f3428e5217cd925e1ef4b2996",23,"05/19/10","increased",0,0,0.366666666666667,0,0,0,0
"30509","Stu_fd25528f3428e5217cd925e1ef4b2996",24,"05/19/10","increased",0,0,0.183333333333333,0,0,0,0
"30512","Stu_fd25528f3428e5217cd925e1ef4b2996",25,"05/19/10","increased",0,1,0.333333333333333,1,0,0,0
"30515","Stu_fd25528f3428e5217cd925e1ef4b2996",26,"05/19/10","increased",0,1,0.283333333333333,1,0,0,0
"30518","Stu_fd25528f3428e5217cd925e1ef4b2996",27,"05/19/10","increased",0,0,0.233333333333333,0,0,0,0
"30521","Stu_fd25528f3428e5217cd925e1ef4b2996",28,"05/19/10","increased",0,2,0.366666666666667,0,0,0.5,0
"30462","Stu_fd25528f3428e5217cd925e1ef4b2996",1,"05/20/10","increased",0,1,1.36666666666667,1,0,0,0
"30495","Stu_fd25528f3428e5217cd925e1ef4b2996",2,"05/20/10","increased",0,3,3.55,0.666666666666667,0,0.333333333333333,0
"30529","Stu_fd25528f3428e5217cd925e1ef4b2996",3,"05/20/10","increased",0,6,1.93333333333333,0.666666666666667,0,0.333333333333333,0
"30556","Stu_fd25528f3428e5217cd925e1ef4b2996",4,"05/20/10","increased",0,3,2.43333333333333,1,0,0,0
"30559","Stu_fd25528f3428e5217cd925e1ef4b2996",5,"05/20/10","increased",0,0,1.36666666666667,0,0,0,0
"30562","Stu_fd25528f3428e5217cd925e1ef4b2996",6,"05/20/10","increased",0,2,1.23333333333333,1,0,0,0
"30565","Stu_fd25528f3428e5217cd925e1ef4b2996",7,"05/20/10","increased",0,2,0.883333333333333,0.5,0,0.5,0
"30568","Stu_fd25528f3428e5217cd925e1ef4b2996",8,"05/20/10","increased",0,2,1.1,1,0,0,0
"30571","Stu_fd25528f3428e5217cd925e1ef4b2996",9,"05/20/10","increased",0,0,0.783333333333333,0,0,0,0
"30465","Stu_fd25528f3428e5217cd925e1ef4b2996",10,"05/20/10","increased",0,4,1.45,1,0,0,0
"30468","Stu_fd25528f3428e5217cd925e1ef4b2996",11,"05/20/10","increased",0,0,0.85,0,0,0,0
"30471","Stu_fd25528f3428e5217cd925e1ef4b2996",12,"05/20/10","increased",0,0,0.783333333333333,0,0,0,0
"30474","Stu_fd25528f3428e5217cd925e1ef4b2996",13,"05/20/10","increased",0,5,1.21666666666667,0.6,0,0.4,0
"30477","Stu_fd25528f3428e5217cd925e1ef4b2996",14,"05/20/10","increased",0,1,0.533333333333333,1,0,0,0
"30480","Stu_fd25528f3428e5217cd925e1ef4b2996",15,"05/20/10","increased",0,0,0.183333333333333,0,0,0,0
"30483","Stu_fd25528f3428e5217cd925e1ef4b2996",16,"05/20/10","increased",0,2,1.66666666666667,1,0,0,0
"30486","Stu_fd25528f3428e5217cd925e1ef4b2996",17,"05/20/10","increased",0,0,0.166666666666667,0,0,0,0
"30489","Stu_fd25528f3428e5217cd925e1ef4b2996",18,"05/20/10","increased",0,0,0.166666666666667,0,0,0,0
"30492","Stu_fd25528f3428e5217cd925e1ef4b2996",19,"05/20/10","increased",1,4,1.21666666666667,0.25,0.25,0.5,0
"30498","Stu_fd25528f3428e5217cd925e1ef4b2996",20,"05/20/10","increased",0,1,0.316666666666667,1,0,0,0
"30501","Stu_fd25528f3428e5217cd925e1ef4b2996",21,"05/20/10","increased",0,1,0.35,1,0,0,0
"30522","Stu_fd25528f3428e5217cd925e1ef4b2996",28,"05/20/10","increased",1,7,3,0.571428571428571,0.142857142857143,0.285714285714286,0
"30525","Stu_fd25528f3428e5217cd925e1ef4b2996",29,"05/20/10","increased",0,1,1.33333333333333,1,0,0,0
"30531","Stu_fd25528f3428e5217cd925e1ef4b2996",30,"05/20/10","increased",0,3,1.5,1,0,0,0
"30534","Stu_fd25528f3428e5217cd925e1ef4b2996",31,"05/20/10","increased",0,4,2.45,0.75,0,0.25,0
"30537","Stu_fd25528f3428e5217cd925e1ef4b2996",32,"05/20/10","increased",0,3,1.48333333333333,1,0,0,0
"30540","Stu_fd25528f3428e5217cd925e1ef4b2996",33,"05/20/10","increased",0,7,1.78333333333333,0.428571428571429,0,0.571428571428571,0
"30543","Stu_fd25528f3428e5217cd925e1ef4b2996",34,"05/20/10","increased",0,0,0.7,0,0,0,0
"30546","Stu_fd25528f3428e5217cd925e1ef4b2996",35,"05/20/10","increased",0,2,0.9,1,0,0,0
"30549","Stu_fd25528f3428e5217cd925e1ef4b2996",36,"05/20/10","increased",0,0,0.35,0,0,0,0
"30552","Stu_fd25528f3428e5217cd925e1ef4b2996",37,"05/20/10","increased",0,1,2.18333333333333,1,0,0,0
"30553","Stu_fd25528f3428e5217cd925e1ef4b2996",38,"05/20/10","increased",0,1,0.716666666666667,1,0,0,0
"30554","Stu_fd25528f3428e5217cd925e1ef4b2996",39,"05/20/10","increased",0,0,0.916666666666667,0,0,0,0
"30463","Stu_fd25528f3428e5217cd925e1ef4b2996",1,"05/24/10","increased",1,4,1.85,0.75,0.25,0,0
"30496","Stu_fd25528f3428e5217cd925e1ef4b2996",2,"05/24/10","increased",2,5,3.15,0.4,0.2,0.4,0
"30530","Stu_fd25528f3428e5217cd925e1ef4b2996",3,"05/24/10","increased",3,5,2.08333333333333,0.4,0.2,0.4,0
"30557","Stu_fd25528f3428e5217cd925e1ef4b2996",4,"05/24/10","increased",0,4,2.05,0.75,0,0.25,0
"30560","Stu_fd25528f3428e5217cd925e1ef4b2996",5,"05/24/10","increased",1,6,2.73333333333333,0.5,0.166666666666667,0.333333333333333,0
"30563","Stu_fd25528f3428e5217cd925e1ef4b2996",6,"05/24/10","increased",0,2,1.35,1,0,0,0
"30566","Stu_fd25528f3428e5217cd925e1ef4b2996",7,"05/24/10","increased",0,0,0.883333333333333,0,0,0,0
"30569","Stu_fd25528f3428e5217cd925e1ef4b2996",8,"05/24/10","increased",0,0,0.783333333333333,0,0,0,0
"30572","Stu_fd25528f3428e5217cd925e1ef4b2996",9,"05/24/10","increased",0,0,1.05,0,0,0,0
"30466","Stu_fd25528f3428e5217cd925e1ef4b2996",10,"05/24/10","increased",0,0,0.75,0,0,0,0
"30469","Stu_fd25528f3428e5217cd925e1ef4b2996",11,"05/24/10","increased",0,2,0.85,1,0,0,0
"30472","Stu_fd25528f3428e5217cd925e1ef4b2996",12,"05/24/10","increased",0,0,0.6,0,0,0,0
"30475","Stu_fd25528f3428e5217cd925e1ef4b2996",13,"05/24/10","increased",0,2,0.433333333333333,1,0,0,0
"30478","Stu_fd25528f3428e5217cd925e1ef4b2996",14,"05/24/10","increased",0,1,0.15,0,0,0,0
"30481","Stu_fd25528f3428e5217cd925e1ef4b2996",15,"05/24/10","increased",0,0,0.133333333333333,0,0,0,0
"30484","Stu_fd25528f3428e5217cd925e1ef4b2996",16,"05/24/10","increased",0,1,0.15,1,0,0,0
"30487","Stu_fd25528f3428e5217cd925e1ef4b2996",17,"05/24/10","increased",0,0,0.166666666666667,0,0,0,0
"30490","Stu_fd25528f3428e5217cd925e1ef4b2996",18,"05/24/10","increased",0,1,0.333333333333333,1,0,0,0
"30493","Stu_fd25528f3428e5217cd925e1ef4b2996",19,"05/24/10","increased",0,6,0.85,0.333333333333333,0,0.666666666666667,0
"30504","Stu_fd25528f3428e5217cd925e1ef4b2996",22,"05/24/10","increased",2,3,1.1,0.333333333333333,0.333333333333333,0.333333333333333,0
"30507","Stu_fd25528f3428e5217cd925e1ef4b2996",23,"05/24/10","increased",0,0,0.25,0,0,0,0
"30510","Stu_fd25528f3428e5217cd925e1ef4b2996",24,"05/24/10","increased",0,0,0.483333333333333,0,0,0,0
"30513","Stu_fd25528f3428e5217cd925e1ef4b2996",25,"05/24/10","increased",0,3,2.01666666666667,0.333333333333333,0,0.666666666666667,0
"30516","Stu_fd25528f3428e5217cd925e1ef4b2996",26,"05/24/10","increased",0,0,0.9,0,0,0,0
"30519","Stu_fd25528f3428e5217cd925e1ef4b2996",27,"05/24/10","increased",1,2,1.41666666666667,0.5,0.5,0,0
"30523","Stu_fd25528f3428e5217cd925e1ef4b2996",28,"05/24/10","increased",0,2,1.33333333333333,0.5,0,0.5,0
"30526","Stu_fd25528f3428e5217cd925e1ef4b2996",29,"05/24/10","increased",0,1,1.13333333333333,1,0,0,0
"30532","Stu_fd25528f3428e5217cd925e1ef4b2996",30,"05/24/10","increased",0,0,0.283333333333333,0,0,0,0
"30535","Stu_fd25528f3428e5217cd925e1ef4b2996",31,"05/24/10","increased",0,1,1.51666666666667,1,0,0,0
"30538","Stu_fd25528f3428e5217cd925e1ef4b2996",32,"05/24/10","increased",0,1,1.76666666666667,1,0,0,0
"30541","Stu_fd25528f3428e5217cd925e1ef4b2996",33,"05/24/10","increased",0,0,0.333333333333333,0,0,0,0
"30544","Stu_fd25528f3428e5217cd925e1ef4b2996",34,"05/24/10","increased",0,1,1.01666666666667,1,0,0,0
"30547","Stu_fd25528f3428e5217cd925e1ef4b2996",35,"05/24/10","increased",0,1,1.11666666666667,1,0,0,0
"30550","Stu_fd25528f3428e5217cd925e1ef4b2996",36,"05/24/10","increased",0,1,0.583333333333333,1,0,0,0
"30499","Stu_fd25528f3428e5217cd925e1ef4b2996",20,"05/26/10","increased",0,2,0.85,0.5,0,0.5,0
"30502","Stu_fd25528f3428e5217cd925e1ef4b2996",21,"05/26/10","increased",0,2,0.4,1,0,0,0
"30505","Stu_fd25528f3428e5217cd925e1ef4b2996",22,"05/26/10","increased",0,0,0.15,0,0,0,0
"30508","Stu_fd25528f3428e5217cd925e1ef4b2996",23,"05/26/10","increased",0,1,0.45,1,0,0,0
"30511","Stu_fd25528f3428e5217cd925e1ef4b2996",24,"05/26/10","increased",0,0,0.116666666666667,0,0,0,0
"30514","Stu_fd25528f3428e5217cd925e1ef4b2996",25,"05/26/10","increased",1,3,2.01666666666667,0.666666666666667,0.333333333333333,0,0
"30517","Stu_fd25528f3428e5217cd925e1ef4b2996",26,"05/26/10","increased",0,1,1.36666666666667,1,0,0,0
"30520","Stu_fd25528f3428e5217cd925e1ef4b2996",27,"05/26/10","increased",0,2,1.1,0.5,0,0.5,0
"30524","Stu_fd25528f3428e5217cd925e1ef4b2996",28,"05/26/10","increased",0,3,1.85,1,0,0,0
"30527","Stu_fd25528f3428e5217cd925e1ef4b2996",29,"05/26/10","increased",0,2,0.8,1,0,0,0
"30533","Stu_fd25528f3428e5217cd925e1ef4b2996",30,"05/26/10","increased",0,0,0.516666666666667,0,0,0,0
"30536","Stu_fd25528f3428e5217cd925e1ef4b2996",31,"05/26/10","increased",0,0,0.466666666666667,0,0,0,0
"30539","Stu_fd25528f3428e5217cd925e1ef4b2996",32,"05/26/10","increased",1,3,2.53333333333333,0,0.333333333333333,0.666666666666667,0
"30542","Stu_fd25528f3428e5217cd925e1ef4b2996",33,"05/26/10","increased",0,0,0.216666666666667,0,0,0,0
"30545","Stu_fd25528f3428e5217cd925e1ef4b2996",34,"05/26/10","increased",0,0,0.483333333333333,0,0,0,0
"30548","Stu_fd25528f3428e5217cd925e1ef4b2996",35,"05/26/10","increased",3,3,1.95,0.333333333333333,0.666666666666667,0,0
"30551","Stu_fd25528f3428e5217cd925e1ef4b2996",36,"05/26/10","increased",0,0,0.65,0,0,0,0
"30573","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",1,"05/19/10","single",1,4,9.11666666666667,0,0.25,0.75,0
"30606","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",2,"05/19/10","single",0,6,9.06666666666667,0.666666666666667,0,0.333333333333333,0
"30639","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",3,"05/19/10","single",0,1,9.45,1,0,0,0
"30664","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",4,"05/19/10","single",1,4,1.95,0.5,0.25,0.25,0
"30667","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",5,"05/19/10","single",0,3,1.21666666666667,0.666666666666667,0,0.333333333333333,0
"30670","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",6,"05/19/10","single",0,0,1.31666666666667,0,0,0,0
"30673","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",7,"05/19/10","single",0,0,0.75,0,0,0,0
"30676","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",8,"05/19/10","single",1,6,2.95,0.666666666666667,0.166666666666667,0.166666666666667,0
"30679","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",9,"05/19/10","single",0,5,3.36666666666667,0.8,0,0.2,0
"30576","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",10,"05/19/10","single",0,4,1.78333333333333,0.75,0,0.25,0
"30579","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",11,"05/19/10","single",0,3,1.35,0.666666666666667,0,0.333333333333333,0
"30582","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",12,"05/19/10","single",0,8,3.71666666666667,0.375,0,0.625,0
"30585","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",13,"05/19/10","single",0,6,1.4,0.666666666666667,0,0.333333333333333,0
"30588","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",14,"05/19/10","single",0,0,0.333333333333333,0,0,0,0
"30591","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",15,"05/19/10","single",0,0,0.216666666666667,0,0,0,0
"30594","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",16,"05/19/10","single",0,0,0.183333333333333,0,0,0,0
"30597","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",17,"05/19/10","single",0,0,0.116666666666667,0,0,0,0
"30574","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",1,"05/20/10","single",0,4,2.41666666666667,0.75,0,0.25,0
"30607","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",2,"05/20/10","single",0,3,1.2,1,0,0,0
"30640","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",3,"05/20/10","single",0,5,1.31666666666667,1,0,0,0
"30665","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",4,"05/20/10","single",0,2,0.95,1,0,0,0
"30668","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",5,"05/20/10","single",0,0,0.933333333333333,0,0,0,0
"30671","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",6,"05/20/10","single",0,0,0.75,0,0,0,0
"30674","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",7,"05/20/10","single",0,5,0.95,0.8,0,0.2,0
"30600","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",18,"05/20/10","single",0,1,1.03333333333333,1,0,0,0
"30603","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",19,"05/20/10","single",0,0,0.183333333333333,0,0,0,0
"30609","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",20,"05/20/10","single",1,3,1.21666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0
"30612","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",21,"05/20/10","single",0,2,0.916666666666667,1,0,0,0
"30615","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",22,"05/20/10","single",0,3,0.933333333333333,0.666666666666667,0,0.333333333333333,0
"30618","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",23,"05/20/10","single",0,1,0.866666666666667,1,0,0,0
"30621","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",24,"05/20/10","single",0,2,0.533333333333333,1,0,0,0
"30624","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",25,"05/20/10","single",0,1,0.383333333333333,1,0,0,0
"30627","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",26,"05/20/10","single",1,5,1.76666666666667,0.4,0.2,0.4,0
"30630","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",27,"05/20/10","single",0,5,1.23333333333333,0.8,0,0.2,0
"30633","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",28,"05/20/10","single",0,4,1.15,0.75,0,0.25,0
"30636","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",29,"05/20/10","single",0,4,1.2,0.5,0,0.5,0
"30642","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",30,"05/20/10","single",0,2,0.716666666666667,1,0,0,0
"30645","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",31,"05/20/10","single",0,4,0.833333333333333,1,0,0,0
"30648","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",32,"05/20/10","single",0,2,1.35,1,0,0,0
"30651","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",33,"05/20/10","single",0,1,0.583333333333333,1,0,0,0
"30654","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",34,"05/20/10","single",0,0,0.4,0,0,0,0
"30657","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",35,"05/20/10","single",0,2,0.6,1,0,0,0
"30660","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",36,"05/20/10","single",0,0,1.01666666666667,0,0,0,0
"30663","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",37,"05/20/10","single",0,2,0.733333333333333,0.5,0,0.5,0
"30677","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",8,"05/24/10","single",0,5,4.23333333333333,0.6,0,0.4,0
"30680","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",9,"05/24/10","single",0,4,1.88333333333333,0.75,0,0.25,0
"30577","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",10,"05/24/10","single",0,4,1.36666666666667,0.5,0,0.5,0
"30580","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",11,"05/24/10","single",0,7,1.76666666666667,0.428571428571429,0,0.571428571428571,0
"30583","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",12,"05/24/10","single",0,3,0.816666666666667,0.666666666666667,0,0.333333333333333,0
"30586","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",13,"05/24/10","single",0,2,0.483333333333333,1,0,0,0
"30589","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",14,"05/24/10","single",0,0,0.216666666666667,0,0,0,0
"30592","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",15,"05/24/10","single",0,0,0.233333333333333,0,0,0,0
"30595","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",16,"05/24/10","single",0,0,0.2,0,0,0,0
"30598","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",17,"05/24/10","single",0,0,0.133333333333333,0,0,0,0
"30601","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",18,"05/24/10","single",0,0,0.216666666666667,0,0,0,0
"30604","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",19,"05/24/10","single",0,6,0.533333333333333,0.5,0,0.5,0
"30610","Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8",20,"05/24/10","single",0,2,0.366666666666667,1,0,0,0
